,time_AU,CFFval
0,0,8.978664130738765e-21
1,35,8.940255281437972e-21
2,70,8.826654144020502e-21
3,105,8.642578795355267e-21
4,140,8.395392661880656e-21
5,175,8.094442340627928e-21
6,210,7.750283222722398e-21
7,245,7.373900132902945e-21
8,280,6.976013454809835e-21
9,315,6.56653111198832e-21
10,350,6.1541729740447416e-21
11,385,5.7462647734840016e-21
12,420,5.348678026288711e-21
13,455,4.965881783481261e-21
14,490,4.6010698129686715e-21
15,525,4.2563303515659266e-21
16,560,3.932832130450353e-21
17,595,3.631007780748274e-21
18,630,3.3507225594163857e-21
19,665,3.0914218925563488e-21
20,700,2.852255319360709e-21
21,735,2.632177147471076e-21
22,770,2.430025754493169e-21
23,805,2.244584279043967e-21
24,840,2.0746256997391045e-21
25,875,1.918945211992784e-21
26,910,1.7763825347542102e-21
27,945,1.645836417559947e-21
28,980,1.5262732390901893e-21
29,1015,1.4167312302123269e-21
30,1050,1.3163215365908289e-21
31,1085,1.2242270654684419e-21
32,1120,1.1396998380894246e-21
33,1155,1.062057389483561e-21
34,1190,9.906786152953772e-22
35,1225,9.249993549290572e-22
36,1260,8.64507915676245e-22
37,1295,8.087406785476218e-22
38,1330,7.57277878817976e-22
39,1365,7.097396191986295e-22
40,1400,6.657821481181933e-22
41,1435,6.250944174927033e-22
42,1470,5.87394921768312e-22
43,1505,5.524288115097549e-22
44,1540,5.199652692959847e-22
45,1575,4.89795132352306e-22
46,1610,4.617287445704862e-22
47,1645,4.355940198824399e-22
48,1680,4.1123469901905113e-22
49,1715,3.885087822497577e-22
50,1750,3.67287121575756e-22
51,1785,3.474521569133774e-22
52,1820,3.2889678195584583e-22
53,1855,3.115233265805596e-22
54,1890,2.952426438279727e-22
55,1925,2.7997329059475164e-22
56,1960,2.6564079223209617e-22
57,1995,2.5217698222156644e-22
58,2030,2.3951940900158773e-22
59,2100,2.163985964125808e-22
60,2170,1.95874079892778e-22
61,2240,1.7760401310212938e-22
62,2310,1.6129826580720104e-22
63,2380,1.4670970152690282e-22
