,time_AU,CFFval
0,0,1.994183401587592e-15
1,35,1.982913976095156e-15
2,70,1.9497324071442823e-15
3,105,1.8964390309992602e-15
4,140,1.825786264349529e-15
5,175,1.7411626781300145e-15
6,210,1.6462443629731624e-15
7,245,1.544671817722918e-15
8,280,1.439793822797625e-15
9,315,1.334497613555969e-15
10,350,1.2311246136431162e-15
11,385,1.1314574290385958e-15
12,420,1.0367576716685512e-15
13,455,9.478340167184577e-16
14,490,8.651233198805884e-16
15,525,7.887724312834629e-16
16,560,7.187130337878783e-16
17,595,6.547256325069437e-16
18,630,5.964915083874865e-16
19,665,5.436331185908141e-16
20,700,4.957443099439335e-16
21,735,4.524120558876735e-16
22,770,4.132314408451872e-16
23,805,3.778154523655743e-16
24,840,3.4580090260869843e-16
25,875,3.1685154792850755e-16
26,910,2.906592411947405e-16
27,945,2.6694375048691475e-16
28,980,2.454517135650089e-16
29,1015,2.2595506802921382e-16
30,1050,2.0824919772517e-16
31,1085,1.9215096139932563e-16
32,1120,1.774967147360658e-16
33,1155,1.6414039723004055e-16
34,1190,1.5195172716384647e-16
35,1225,1.408145283143229e-16
36,1260,1.3062519861541864e-16
37,1295,1.212913221199225e-16
38,1330,1.1273041992785138e-16
39,1365,1.0486883232619011e-16
40,1400,9.764072251633708e-17
41,1435,9.09871914861437e-17
42,1470,8.48554934577773e-17
43,1505,7.919834165412262e-17
44,1540,7.397329470371731e-17
45,1575,6.914221472247731e-17
46,1610,6.46707888927672e-17
47,1645,6.052810715085062e-17
48,1680,5.668628936088286e-17
49,1715,5.312015607618362e-17
50,1750,4.9806937656853545e-17
51,1785,4.672601712124377e-17
52,1820,4.385870265788266e-17
53,1855,4.118802621531624e-17
54,1890,3.8698565023628176e-17
55,1925,3.637628328773549e-17
56,1960,3.420839163273737e-17
57,1995,3.2183222181246927e-17
58,2030,3.0290117404527904e-17
59,2100,2.6861940208864054e-17
60,2170,2.3855302834401536e-17
61,2240,2.1212488377470744e-17
62,2310,1.888469546750416e-17
