,time_AU,CFFval
0,0,3.901078927516353e-20
1,35,3.891614685336147e-20
2,70,3.863445761615739e-20
3,105,3.81723129953497e-20
4,140,3.7540301841565313e-20
5,175,3.6752455217279614e-20
6,210,3.582554316859439e-20
7,245,3.4778284545342544e-20
8,280,3.363053283467122e-20
9,315,3.240249557367236e-20
10,350,3.1114033989626977e-20
11,385,2.9784075439665273e-20
12,420,2.84301563767858e-20
13,455,2.7068099947894383e-20
14,490,2.5711821277219943e-20
15,525,2.4373245649571863e-20
16,560,2.306232021930733e-20
17,595,2.178709813728765e-20
18,630,2.055387447581265e-20
19,665,1.936735533708872e-20
20,700,1.8230844401712527e-20
21,735,1.7146434376638078e-20
22,770,1.611519394920046e-20
23,805,1.5137343696219626e-20
24,840,1.421241680372279e-20
25,875,1.3339402379824018e-20
26,910,1.2516870606723915e-20
27,945,1.1743080028246318e-20
28,980,1.101606797389818e-20
29,1015,1.033372554974408e-20
30,1050,9.693858846516067e-21
31,1085,9.094238084063594e-21
32,1120,8.532636375941535e-21
33,1155,8.00685969581503e-21
34,1190,7.514769486864861e-21
35,1225,7.054299196670248e-21
36,1260,6.6234658574881275e-21
37,1295,6.220377674607738e-21
38,1330,5.843238439298138e-21
39,1365,5.490349450739399e-21
40,1400,5.16010951455413e-21
41,1435,4.8510134840092896e-21
42,1470,4.561649723022056e-21
43,1505,4.290696796428042e-21
44,1540,4.036919631313279e-21
45,1575,3.7991653419492e-21
46,1610,3.576358868704115e-21
47,1645,3.367498546831774e-21
48,1680,3.1716516930857567e-21
49,1715,2.9879502756014696e-21
50,1750,2.815586714505917e-21
51,1785,2.6538098464533096e-21
52,1820,2.5019210750822653e-21
53,1855,2.3592707206669944e-21
54,1890,2.2252545755107327e-21
55,1925,2.09931066654309e-21
56,1960,1.9809162227617256e-21
57,1995,1.869584842392866e-21
58,2030,1.7648638526522102e-21
59,2100,1.573596437359218e-21
60,2170,1.4040781378448377e-21
61,2240,1.2536729158882741e-21
62,2310,1.1200884567888726e-21
63,2380,1.0013281931132925e-21
64,2450,8.956503126339675e-22
65,2520,8.015327497795745e-22
66,2590,7.17643281658916e-22
67,2660,6.428139670968297e-22
68,2730,5.760192750134297e-22
69,2800,5.163573447742909e-22
70,2870,4.630339053299077e-22
71,2940,4.1534845264232113e-22
72,3010,3.726823469964253e-22
73,3080,3.3448854450488285e-22
74,3150,3.0028272167603013e-22
75,3220,2.6963558943272684e-22
76,3290,2.4216622454613454e-22
77,3360,2.1753627292733014e-22
78,3430,1.954449015022796e-22
79,3500,1.7562439407137252e-22
80,3570,1.5783630226329062e-22
81,3640,1.4186807591036345e-22
82,3710,1.2753010829042697e-22
83,3780,1.1465314107144705e-22
84,3850,1.0308598171731168e-22
85,3920,9.269349282249876e-23
86,3990,8.335481852424015e-23
87,4060,7.496181797746505e-23
88,4130,6.741767997343678e-23
89,4200,6.063569630001427e-23
90,4270,5.453817442108299e-23
91,4340,4.90554726228292e-23
92,4410,4.412514296454808e-23
93,4480,3.969116926226149e-23
94,4550,3.5703288957714335e-23
95,4620,3.211638912745928e-23
96,4690,2.8889968097039384e-23
97,4760,2.598765517776e-23
98,4830,2.337678194780005e-23
99,4900,2.1027999298085322e-23
100,4970,1.8914935145192654e-23
101,5000,1.807553376192358e-23
102,5070,1.625869903160265e-23
103,5140,1.4624119174366667e-23
104,5210,1.315349538525507e-23
105,5280,1.1830374033548416e-23
106,5350,1.0639958886492749e-23
107,5420,9.568942757734372e-24
108,5490,8.605356517948543e-24
109,5560,7.738433630994786e-24
110,5630,6.958488581732633e-24
111,5700,6.2568077390767366e-24
112,5770,5.6255513574771595e-24
113,5840,5.0576655577216276e-24
114,5910,4.546803253789069e-24
115,5980,4.0872531009171664e-24
116,6050,3.673875639976837e-24
117,6120,3.3020458981042587e-24
118,6190,2.967601786023736e-24
119,6260,2.6667976988419514e-24
120,6330,2.3962627901752123e-24
121,6400,2.152963444377921e-24
122,6470,1.934169521449306e-24
123,6540,1.7374239907253846e-24
124,6610,1.5605156122151844e-24
125,6680,1.401454357394237e-24
126,6750,1.2584492918381378e-24
127,6820,1.1298886737495655e-24
128,6890,1.0143220439274262e-24
129,6960,9.10444107312824e-25
130,7030,8.170802268537847e-25
131,7100,7.331733671518412e-25
132,7170,6.577723430353612e-25
133,7240,5.900212421297693e-25
134,7310,5.291499037479677e-25
135,7380,4.744653491494853e-25
136,7450,4.253440669331691e-25
137,7520,3.812250691847791e-25
138,7590,3.416036402838943e-25
139,7660,3.0602571055149202e-25
140,7730,2.740827905170677e-25
141,7800,2.4540741196979284e-25
142,7870,2.1966902341959677e-25
143,7940,1.965702956360064e-25
144,8010,1.7584379596931651e-25
145,8080,1.5724899490440906e-25
146,8150,1.4056957128725671e-25
147,8220,1.2561098705702287e-25
148,8290,1.1219830400598456e-25
149,8360,1.0017421897535714e-25
150,8430,8.939729485064273e-26
151,8500,7.974036917128926e-26
152,8570,7.108912105146474e-26
153,8640,6.334078207006261e-26
154,8710,5.640297575588277e-26
155,8780,5.019267324936076e-26
156,8850,4.463525357119556e-26
157,8920,3.966365790872381e-26
158,8990,3.5217628634037836e-26
159,9060,3.1243024494464005e-26
160,9130,2.769120466070025e-26
161,9200,2.4518474184015104e-26
162,9270,2.1685585237798354e-26
163,9340,1.9157288555525772e-26
164,9410,1.6901929588045474e-26
165,9480,1.489108546450873e-26
166,9550,1.3099238270672994e-26
167,9620,1.1503481216128203e-26
168,9690,1.0083254298111874e-26
169,9760,8.820106603920231e-27
170,9830,7.697482584118873e-27
171,9900,6.700529745995285e-27
172,9970,5.8159258236193045e-27
