,time_AU,CFFval
0,0,9.244196849818845e-23
1,35,9.228301817809936e-23
2,70,9.180877989383256e-23
3,105,9.102699200189644e-23
4,140,8.995022632820072e-23
5,175,8.859542310447128e-23
6,210,8.698328356318059e-23
7,245,8.513755843676782e-23
8,280,8.30842746648809e-23
9,315,8.085094290166663e-23
10,350,7.846578529839752e-23
11,385,7.595701723129808e-23
12,420,7.335220907155163e-23
13,455,7.06777457236733e-23
14,490,6.795839337488399e-23
15,525,6.521697540699126e-23
16,560,6.247415320125696e-23
17,595,5.974830286161815e-23
18,630,5.705547573368306e-23
19,665,5.440942889071003e-23
20,700,5.1821711276144673e-23
21,735,4.9301791665762027e-23
22,770,4.6857215764114006e-23
23,805,4.4493781322788497e-23
24,840,4.2215721945114816e-23
25,875,4.002589205333362e-23
26,910,3.792594721810881e-23
27,945,3.591651560735659e-23
28,980,3.399735765861293e-23
29,1015,3.216751220107112e-23
30,1050,3.042542815381748e-23
31,1085,2.8769081622869773e-23
32,1120,2.7196078735709094e-23
33,1155,2.5703744914926337e-23
34,1190,2.4289201530767818e-23
35,1225,2.294943101073149e-23
36,1260,2.168133154666619e-23
37,1295,2.048176254530178e-23
38,1330,1.934758193353956e-23
39,1365,1.827567636800426e-23
40,1400,1.7262985319984624e-23
41,1435,1.6306519919420425e-23
42,1470,1.5403377351247233e-23
43,1505,1.4550751507870265e-23
44,1540,1.374594051608087e-23
45,1575,1.298635167667242e-23
46,1610,1.2269504281720757e-23
47,1645,1.159303070824538e-23
48,1680,1.0954676127842381e-23
49,1715,1.0352297119681338e-23
50,1750,9.783859428554652e-24
51,1785,9.247435069973628e-24
52,1820,8.741198950076361e-24
53,1855,8.26342513876846e-24
54,1890,7.812482909465175e-24
55,1925,7.386832637637666e-24
56,1960,6.985021632422361e-24
57,1995,6.6056799605717954e-24
58,2030,6.247516309405954e-24
59,2100,5.5899266536407136e-24
60,2170,5.003342959053839e-24
61,2240,4.479865774284113e-24
62,2310,4.0124948661141866e-24
63,2380,3.595028128056619e-24
64,2450,3.22197043928587e-24
65,2520,2.888452081677085e-24
66,2590,2.5901560967159256e-24
67,2660,2.3232538520110172e-24
68,2730,2.0843480489676512e-24
69,2800,1.8704224114825e-24
70,2870,1.6787973314664202e-24
71,2940,1.5070907983671818e-24
72,3010,1.3531839982849234e-24
73,3080,1.2151910284659306e-24
74,3150,1.091432231766608e-24
75,3220,9.80410711100959e-25
76,3290,8.807916351333088e-25
77,3360,7.913839929084842e-25
78,3430,7.1112449694268825e-25
79,3500,6.390633714013736e-25
80,3570,5.743517948098981e-25
81,3640,5.162307956624934e-25
82,3710,4.6402142463162585e-25
83,3780,4.171160493187056e-25
84,3850,3.749706368645343e-25
85,3920,3.370979066411837e-25
86,3990,3.0306124994174577e-25
87,4060,2.724693264337705e-25
88,4130,2.449712582866718e-25
89,4200,2.2025235267810998e-25
90,4270,1.9803029182472755e-25
91,4340,1.7805173709612606e-25
92,4410,1.6008930018239196e-25
93,4480,1.4393883992416235e-25
94,4550,1.2941704834215343e-25
95,4620,1.163592937109814e-25
96,4690,1.0461769227514082e-25
97,4760,9.405938350543142e-26
98,4830,8.456498665950608e-26
99,4900,7.602721898004927e-26
100,4970,6.834965808453408e-26
101,5000,6.530080482700697e-26
102,5070,5.870396615821558e-26
103,5140,5.277181532545272e-26
104,5210,4.743742707671591e-26
105,5280,4.264062643439074e-26
106,5350,3.8327304135864656e-26
107,5420,3.4448802243257085e-26
108,5490,3.0961362604628803e-26
109,5560,2.782563162048364e-26
110,5630,2.5006215474749623e-26
111,5700,2.247128060928038e-26
112,5770,2.019219478570104e-26
113,5840,1.814320456047927e-26
114,5910,1.630114543757334e-26
115,5980,1.4645181347706147e-26
116,6050,1.315657045917546e-26
117,6120,1.1818454632316196e-26
118,6190,1.0615670119862544e-26
119,6260,9.534577349850751e-27
120,6330,8.562907853363494e-27
121,6400,7.689626595853577e-27
122,6470,6.904808155831177e-27
123,6540,6.1995253477738894e-27
124,6610,5.5657490390264974e-27
125,6680,4.9962580291593876e-27
126,6750,4.484557970663111e-27
127,6820,4.02480842475417e-27
128,6890,3.61175723081612e-27
129,6960,3.240681456087535e-27
130,7030,2.907334267006033e-27
131,7100,2.607897122957319e-27
132,7170,2.338936757622922e-27
133,7240,2.097366467565073e-27
134,7310,1.880411276258449e-27
135,7380,1.6855765899849598e-27
136,7450,1.5106199906600783e-27
137,7520,1.3535258541041403e-27
138,7590,1.2124825064221347e-27
139,7660,1.085861669725109e-27
140,7730,9.721999643421476e-28
141,7800,8.701822687011757e-28
142,7870,7.786267451428353e-28
143,7940,6.964713669086747e-28
144,8010,6.227617957596188e-28
145,8080,5.566404770591551e-28
146,8150,4.973368306396458e-28
147,8220,4.441584297300027e-28
148,8290,3.9648306681313596e-28
149,8360,3.537516190250617e-28
150,8430,3.1546163140725436e-28
151,8500,2.811615516048797e-28
152,8570,2.504455461556805e-28
153,8640,2.229488446068565e-28
154,8710,1.9834355455078357e-28
155,8780,1.763349022932921e-28
156,8850,1.5665785696511603e-28
157,8920,1.3907409993191195e-28
158,8990,1.2336930481708327e-28
159,9060,1.0935069617948798e-28
160,9130,9.684485923885903e-29
161,9200,8.569577397290833e-29
162,9270,7.576305294520445e-29
163,9340,6.692036217744826e-29
164,9410,5.905400446982605e-29
165,9480,5.206165001652264e-29
166,9550,4.5851197877187875e-29
167,9620,4.033975584249625e-29
168,9690,3.545272630593289e-29
169,9760,3.112298705546915e-29
170,9830,2.7290156732917843e-29
171,9900,2.3899935435819585e-29
172,9970,2.0903513351856882e-29
