,time_AU,CFFval
0,0,9.706621051553395e-29
1,35,9.641401839812404e-29
2,70,9.449879940031999e-29
3,105,9.144205199151542e-29
4,140,8.742479184823186e-29
5,175,8.266700414126798e-29
6,210,7.739911880269722e-29
7,245,7.18422244025144e-29
8,280,6.619301096822427e-29
9,315,6.060970742118222e-29
10,350,5.521596176681937e-29
11,385,5.0098505494069525e-29
12,420,4.531135290195106e-29
13,455,4.0883952645998e-29
14,490,3.6825211928858844e-29
15,525,3.313076610359611e-29
16,560,2.978626981895227e-29
17,595,2.6769794113062107e-29
18,630,2.4057509700206977e-29
19,665,2.1624299206985488e-29
20,700,1.9444818024712497e-29
21,735,1.749319425826265e-29
22,770,1.574686399406794e-29
23,805,1.4184954746467617e-29
24,840,1.2786402675761912e-29
25,875,1.1534687352559566e-29
26,910,1.0413689303770525e-29
27,945,9.408473458304529e-30
28,980,8.507265294739377e-30
29,1015,7.697243307771078e-30
30,1050,6.969811562248866e-30
31,1085,6.315409318750799e-30
32,1120,5.72615473111318e-30
33,1155,5.1955872307859566e-30
34,1190,4.7162986965295806e-30
35,1225,4.2848308750183576e-30
36,1260,3.8938114534618686e-30
37,1295,3.540965197325717e-30
38,1330,3.221584113983936e-30
39,1365,2.9326491382069023e-30
40,1400,2.6703573715899183e-30
41,1435,2.4325565663345705e-30
42,1470,2.217105987042596e-30
43,1505,2.0211884426464023e-30
44,1540,1.8431838923331985e-30
45,1575,1.6819439922849653e-30
46,1610,1.5349675378641931e-30
47,1645,1.400750360251772e-30
48,1680,1.2789126752764614e-30
49,1715,1.1682743812549622e-30
50,1750,1.0670739160596484e-30
51,1785,9.75310761761821e-31
52,1820,8.910280209617196e-31
53,1855,8.144135952122716e-31
54,1890,7.441835385839611e-31
55,1925,6.8031830767109725e-31
56,1960,6.226742659502263e-31
57,1995,5.699572006927501e-31
58,2030,5.2066728259252085e-31
59,2065,4.765472531342942e-31
60,2100,4.361543936495761e-31
61,2135,3.9922041233572995e-31
62,2170,3.646732482558738e-31
63,2205,3.337572824713434e-31
64,2240,3.057960644265897e-31
65,2275,2.7972102642924513e-31
66,2310,2.563655380429118e-31
67,2345,2.3434564461144553e-31
68,2380,2.148730836389834e-31
69,2415,1.965337369402671e-31
70,2450,1.796259956694696e-31
71,2485,1.6512963656620635e-31
72,2520,1.5079055633416868e-31
73,2555,1.382706022558893e-31
74,2590,1.2617499712607843e-31
75,2625,1.1588028799403723e-31
76,2660,1.062304840921139e-31
77,2695,9.683688045486452e-32
78,2730,8.933362889063259e-32
79,2765,8.137607001536833e-32
80,2800,7.464324646766893e-32
81,2835,6.819336401365155e-32
82,2870,6.24522168309121e-32
83,2905,5.738707747844151e-32
84,2940,5.27204410473598e-32
85,2975,4.842160274447028e-32
86,3010,4.418132464734993e-32
87,3045,4.071205288852612e-32
88,3080,3.7019446947068957e-32
89,3115,3.387045388984411e-32
90,3150,3.090316690287121e-32
91,3185,2.868884048003505e-32
92,3220,2.5899805020084886e-32
93,3255,2.377363935251184e-32
94,3290,2.1653327535182782e-32
95,3325,1.992405334232632e-32
96,3360,1.7978433440332947e-32
97,3395,1.6884007009334735e-32
98,3430,1.533190562741973e-32
99,3465,1.4502721522096678e-32
100,3500,1.3069132801532394e-32
101,3535,1.1709061632791483e-32
102,3570,1.0607224626262435e-32
103,3605,9.961132808995108e-33
104,3640,9.12417735457648e-33
105,3675,8.18514632364129e-33
106,3710,7.888006675507286e-33
107,3745,7.073498106119289e-33
108,3780,6.514196486509907e-33
109,3815,5.890454547332051e-33
110,3850,5.732183714122758e-33
111,3885,4.960015156554672e-33
112,3920,4.3288905290845504e-33
113,3955,4.3298902269191565e-33
114,3990,3.802244172402853e-33
115,4025,3.216769289184503e-33
116,4060,3.5394186203518916e-33
117,4095,2.9874689160907907e-33
118,4130,2.647738800114579e-33
119,4165,2.57703555985553e-33
120,4200,2.0611637538153137e-33
121,4235,2.268101075218399e-33
122,4270,1.76471880314259e-33
123,4305,1.782487384089857e-33
124,4340,1.73271294794332e-33
125,4375,1.5911196214382474e-33
126,4410,1.2074778730375064e-33
127,4445,9.331742463802828e-34
128,4480,1.1729274171538919e-33
129,4515,1.1792699198951928e-33
130,4550,7.85265940554545e-34
131,4585,1.4011238827507037e-33
132,4620,8.08257408589081e-34
133,4655,9.530675299615584e-34
134,4690,4.389800860128025e-34
135,4725,4.280675044771142e-34
136,4760,2.767348869379609e-34
137,4795,7.268860516288255e-34
138,4830,3.714079337087007e-34
139,4865,4.0510204216891355e-34
140,4900,1.697407541836448e-34
141,4935,3.5742345349205195e-34
142,4970,4.6943384926452496e-34
143,5005,2.8237524053705603e-34
144,5040,-4.3030223366050216e-35
145,5075,5.400782058226972e-34
146,5110,6.072918629149143e-34
147,5145,5.3300396017022255e-34
148,5180,-1.6435420397858296e-34
149,5215,2.71079807096186e-34
150,5250,3.375667733222665e-34
151,5285,1.9490958887993293e-34
152,5320,-1.5254398748144122e-34
153,5355,2.9746769292131484e-34
154,5390,4.819557184388682e-35
155,5425,1.842374182748108e-34
156,5460,-8.097252844101283e-34
157,5495,-3.633048572999769e-35
158,5530,3.0478140580892354e-34
159,5565,2.5725534437705313e-34
160,5600,2.9718737019206705e-35
161,5635,1.994282170389461e-34
162,5670,-2.2658216503988976e-34
163,5705,-1.797755499546863e-34
164,5740,1.2369770819595995e-34
165,5775,2.1780412389238363e-34
166,5810,-5.304195549613836e-34
167,5845,1.1895991184558e-34
168,5880,-2.9530102999142948e-34
169,5915,-2.5403068489306557e-34
170,5950,-5.610017737005144e-34
171,5985,2.3455520864191486e-34
172,6020,3.745446277123626e-34
173,6055,-1.0190965715303347e-34
174,6090,1.7506799413750776e-34
175,6125,-4.804309463291583e-35
176,6160,-2.684242064853664e-34
177,6195,3.3293275765256196e-34
178,6230,2.075612810808489e-34
179,6265,-4.1894548037648706e-35
180,6300,-4.513451155106488e-34
181,6335,-8.91467673567868e-35
182,6370,1.321850135634154e-34
183,6405,8.066750656345246e-35
184,6440,3.19133623641168e-34
185,6475,1.127372757942136e-35
186,6510,-7.700749164390467e-36
187,6545,-3.3884502372106743e-34
188,6580,3.3599495136313507e-34
189,6615,4.969045892491639e-34
