,time_AU,CFFval
0,0,1.7626132416687233e-23
1,35,1.7427109912511926e-23
2,70,1.685180160001645e-23
3,105,1.5960136962914678e-23
4,140,1.4836423817912274e-23
5,175,1.3572460612043426e-23
6,210,1.2252978088207785e-23
7,245,1.0946532820983322e-23
8,280,9.702193358314841e-24
9,315,8.550548611099248e-24
10,350,7.507053502650774e-24
11,385,6.5760741334413495e-24
12,420,5.754627129285776e-24
13,455,5.035372953609848e-24
14,490,4.4087858840785655e-24
15,525,3.8646036905846094e-24
16,560,3.392724844172828e-24
17,595,2.9837115478116677e-24
18,630,2.629031782668512e-24
19,665,2.3211387340488008e-24
20,700,2.053453335066544e-24
21,735,1.820296895612896e-24
22,770,1.6167988053631048e-24
23,805,1.4387989638068951e-24
24,840,1.2827523973344224e-24
25,875,1.1456405833743405e-24
26,910,1.0248942459048514e-24
27,945,9.183242283690007e-25
28,980,8.2406329459326805e-25
29,1015,7.405158730199751e-25
30,1050,6.663160973871172e-25
31,1085,6.002919517754284e-25
32,1120,5.4143545795439185e-25
33,1155,4.888777607221534e-25
34,1190,4.418677982805681e-25
35,1225,3.9975499796234826e-25
36,1260,3.619739752341074e-25
37,1295,3.2803269101578863e-25
38,1330,2.9750154919255192e-25
39,1365,2.700044114199283e-25
40,1400,2.4521172248723e-25
41,1435,2.2283365048487017e-25
42,1470,2.0261472379845544e-25
43,1505,1.8432958889512696e-25
44,1540,1.6777876337318024e-25
45,1575,1.527854754567347e-25
46,1610,1.3919266717935887e-25
47,1645,1.2686077478734556e-25
48,1680,1.1566521977776324e-25
49,1715,1.0549491405235623e-25
50,1750,9.625066862509652e-26
51,1785,8.784343714822661e-26
52,1820,8.019354172853419e-26
53,1855,7.322940775025522e-26
54,1890,6.688677050881236e-26
55,1925,6.110772694627349e-26
56,1960,5.58401410104364e-26
57,1995,5.1036991248959236e-26
58,2030,4.665584175687115e-26
59,2065,4.265827050809669e-26
60,2100,3.900965718868857e-26
61,2135,3.567858006434015e-26
62,2170,3.2636702558760805e-26
63,2205,2.9858146875361686e-26
64,2240,2.7319528559556064e-26
65,2275,2.4999693309377447e-26
66,2310,2.287933198951478e-26
67,2345,2.094091668358598e-26
68,2380,1.916859571813428e-26
69,2415,1.7547771530098715e-26
70,2450,1.6065348950729395e-26
71,2485,1.4709262039275174e-26
72,2520,1.3468618767540534e-26
73,2555,1.23334474300137e-26
74,2590,1.1294629997243898e-26
75,2625,1.0343925232702288e-26
76,2660,9.473740778448308e-27
77,2695,8.677174838140036e-27
78,2730,7.94796735554965e-27
79,2765,7.280342893666438e-27
80,2800,6.66907924443817e-27
81,2835,6.1093472649079966e-27
82,2870,5.59679046501439e-27
83,2905,5.127378530802546e-27
84,2940,4.697494503631457e-27
85,2975,4.303737789677009e-27
86,3010,3.943114734285493e-27
87,3045,3.612748600207104e-27
88,3080,3.310138977831573e-27
89,3115,3.0329402592410544e-27
90,3150,2.779018232493448e-27
91,3185,2.546366627895513e-27
92,3220,2.3332408430016576e-27
93,3255,2.1379719673292144e-27
94,3290,1.959055295025044e-27
95,3325,1.795140868802263e-27
96,3360,1.6449502960753446e-27
97,3395,1.5073182274110777e-27
