,time_AU,CFFval
0,0,1.396324965881233e-23
1,35,1.38315607217609e-23
2,70,1.3448652123752137e-23
3,105,1.2848462429520877e-23
4,140,1.208001462298172e-23
5,175,1.1198807548317168e-23
6,210,1.025876592450491e-23
7,245,9.306449935058033e-24
8,280,8.378080116605893e-24
9,315,7.499005132703601e-24
10,350,6.684807841060166e-24
11,385,5.9432021942787075e-24
12,420,5.276108730280996e-24
13,455,4.68152449832516e-24
14,490,4.155032666468163e-24
15,525,3.690925258012355e-24
16,560,3.282982456516145e-24
17,595,2.92497969460654e-24
18,630,2.6109932023968564e-24
19,665,2.3355662960791782e-24
20,700,2.093780553748541e-24
21,735,1.881270919580286e-24
22,770,1.6942027880517712e-24
23,805,1.5292343599656414e-24
24,840,1.383465849177553e-24
25,875,1.254391026744083e-24
26,910,1.13984699383851e-24
27,945,1.0379700071341412e-24
28,980,9.471533520528068e-25
29,1015,8.66012564061987e-25
30,1050,7.933529821853331e-25
31,1085,7.281429161872174e-25
32,1120,6.694901221743854e-25
33,1155,6.166214272583442e-25
34,1190,5.688662042538056e-25
35,1225,5.25641372333715e-25
36,1260,4.864384530733273e-25
37,1295,4.508143639106622e-25
38,1330,4.1838124354304605e-25
39,1365,3.8879919697724807e-25
40,1400,3.617697485080413e-25
41,1435,3.370301197102131e-25
42,1470,3.143485292335896e-25
43,1505,2.9352086062694104e-25
44,1540,2.743654284027921e-25
45,1575,2.567217153159712e-25
46,1610,2.404471154526557e-25
47,1645,2.254139574833741e-25
48,1680,2.115089320637637e-25
49,1715,1.9863089518924287e-25
50,1750,1.8668852068573416e-25
51,1785,1.7560086205689934e-25
52,1820,1.6529476848725398e-25
53,1855,1.5570401538110683e-25
54,1890,1.467695015307285e-25
55,1925,1.3843734621867892e-25
56,1960,1.30659023158746e-25
57,1995,1.2339153226136079e-25
58,2030,1.165939812036251e-25
59,2100,1.042690705783266e-25
60,2170,9.343170092313262e-26
61,2240,8.387273826672979e-26
62,2310,7.541674299314271e-26
63,2380,6.791587965162557e-26
64,2450,6.124580902498183e-26
65,2520,5.530064391507212e-26
66,2590,4.99904814438365e-26
67,2660,4.523778315471784e-26
68,2730,4.097687914489161e-26
69,2800,3.7150107094236284e-26
70,2870,3.3707751580877595e-26
71,2940,3.060719246529786e-26
72,3010,2.7810338964263625e-26
73,3080,2.5284799763136422e-26
74,3150,2.3001849658319976e-26
75,3220,2.0935366005213328e-26
76,3290,1.906382768419525e-26
77,3360,1.736693245522396e-26
78,3430,1.5827655693372354e-26
79,3500,1.442956128342458e-26
80,3570,1.315964025900821e-26
81,3640,1.2004941120639844e-26
82,3710,1.0954842113912762e-26
83,3780,9.998905661483394e-27
84,3850,9.128239842914876e-27
85,3920,8.335498618654137e-27
86,3990,7.612887831022628e-27
87,4060,6.954062676805243e-27
88,4130,6.3535092073873565e-27
89,4200,5.805753684181237e-27
90,4270,5.305588354156517e-27
91,4340,4.84943579157355e-27
92,4410,4.432550538627336e-27
93,4480,4.052277478039608e-27
94,4550,3.704884373840842e-27
95,4620,3.387534572708689e-27
96,4690,3.09751269741685e-27
97,4760,2.832530001574671e-27
98,4830,2.590800286100528e-27
99,4900,2.3692233598219687e-27
100,4970,2.166999201002737e-27
101,5040,1.981760816937923e-27
102,5110,1.8132035868027208e-27
103,5180,1.6584076011532512e-27
104,5250,1.5170119514596762e-27
105,5320,1.3880075139927167e-27
106,5390,1.2697565754408131e-27
107,5460,1.1616972965733952e-27
108,5530,1.0626243504305027e-27
109,5600,9.72259148694664e-28
110,5670,8.89558494590709e-28
111,5740,8.139254432948174e-28
112,5810,7.445774426507444e-28
113,5880,6.811420795531215e-28
114,5950,6.236102259132907e-28
115,6020,5.7033795632915645e-28
116,6090,5.219059799685572e-28
117,6160,4.775238572828585e-28
118,6230,4.369584174361266e-28
119,6300,3.998733101785889e-28
120,6370,3.6569975349746e-28
121,6440,3.347961030716389e-28
122,6510,3.0627021321741156e-28
123,6580,2.802176780431376e-28
