,time_AU,CFFval
0,0,2.412827616516137e-34
1,35,2.4010290289404184e-34
2,70,2.366897885226177e-34
3,105,2.3126190268679003e-34
4,140,2.2398190065536652e-34
5,175,2.151015822434929e-34
6,210,2.050363756008765e-34
7,245,1.9416780187267428e-34
8,280,1.827507074657983e-34
9,315,1.7105858469036111e-34
10,350,1.5941321891922281e-34
11,385,1.4803426362784415e-34
12,420,1.3702358782036319e-34
13,455,1.2649255808984566e-34
14,490,1.1656480937297035e-34
15,525,1.072825635361665e-34
16,560,9.862763404957491e-35
17,595,9.060405888304035e-35
18,630,8.32228453373128e-35
19,665,7.64510863244567e-35
20,700,7.023720521540181e-35
21,735,6.45509372412251e-35
22,770,5.936622435122062e-35
23,805,5.463987518570177e-35
24,840,5.032695020389019e-35
25,875,4.639388629540964e-35
26,910,4.2810790313187753e-35
27,945,3.9546054419894545e-35
28,980,3.656818591549776e-35
29,1015,3.384791763626112e-35
30,1050,3.136232947489977e-35
31,1085,2.9093484029384495e-35
32,1120,2.701928908984594e-35
33,1155,2.51157372445916e-35
34,1190,2.3369096089791729e-35
35,1225,2.1770925474751268e-35
36,1260,2.030385886103212e-35
37,1295,1.8949362092287208e-35
38,1330,1.7701808140976186e-35
39,1365,1.6557339060872196e-35
40,1400,1.5500819828456641e-35
41,1435,1.4519446915820863e-35
42,1470,1.361321716509761e-35
43,1505,1.2779216647708107e-35
44,1540,1.2004104511192532e-35
45,1575,1.1280626862405433e-35
46,1610,1.061153857365382e-35
47,1645,9.993053264504009e-36
48,1680,9.414249289976151e-36
49,1715,8.872469652859316e-36
50,1750,8.370758589049812e-36
51,1785,7.904252593516544e-36
52,1820,7.465141513157767e-36
53,1855,7.053767772237406e-36
54,1890,6.671920768044274e-36
55,1925,6.314455283295926e-36
56,1960,5.9768061235414195e-36
57,1995,5.660526087374851e-36
58,2030,5.3656972848613443e-36
59,2100,4.825416513156629e-36
60,2170,4.348609068508136e-36
61,2240,3.924253987586467e-36
62,2310,3.5477930848234296e-36
63,2380,3.211537502841751e-36
64,2450,2.911114343247984e-36
65,2520,2.6425588167702097e-36
66,2590,2.400656183268913e-36
67,2660,2.184518407606652e-36
68,2730,1.988386698325739e-36
69,2800,1.813064107013873e-36
70,2870,1.6532518555618098e-36
71,2940,1.5099130279496182e-36
72,3010,1.379216229424538e-36
73,3080,1.261179385920333e-36
74,3150,1.1539317468143038e-36
75,3220,1.0561798995257944e-36
76,3290,9.67815924202149e-37
77,3360,8.86578769750859e-37
78,3430,8.133931874917272e-37
79,3500,7.4578138816026995e-37
80,3570,6.8480228640813255e-37
81,3640,6.2851303946243474e-37
82,3710,5.77415377946243e-37
83,3780,5.305272686758213e-37
84,3850,4.875393812600534e-37
85,3920,4.484005446242647e-37
86,3990,4.121859961139747e-37
87,4060,3.793770646846674e-37
88,4130,3.489036027384051e-37
89,4200,3.2124122411626823e-37
90,4270,2.9566111679519282e-37
91,4340,2.7220552285802626e-37
92,4410,2.5077150000896345e-37
93,4480,2.3081289065283413e-37
94,4550,2.1284017003101363e-37
95,4620,1.958562541163718e-37
96,4690,1.8072436964276625e-37
97,4760,1.6631889231278434e-37
98,4830,1.5349488914250816e-37
99,4900,1.4133545511529037e-37
100,4970,1.303956064315963e-37
101,5040,1.2017030460128731e-37
102,5110,1.1080409168872196e-37
103,5180,1.0220506873193926e-37
104,5250,9.419646592616565e-38
105,5320,8.692897639456232e-38
106,5390,8.012200612713771e-38
107,5460,7.392630378376503e-38
108,5530,6.818800393543265e-38
109,5600,6.285962670087289e-38
110,5670,5.805381464840562e-38
111,5740,5.345073238837824e-38
112,5810,4.942988565438673e-38
113,5880,4.546291688745176e-38
114,5950,4.207686194936062e-38
115,6020,3.868824408254191e-38
116,6090,3.580159712646853e-38
117,6160,3.294097217530508e-38
118,6230,3.044941847671714e-38
119,6300,2.805692269972976e-38
120,6370,2.5893497141946886e-38
121,6440,2.3895282541442686e-38
122,6510,2.2025050215424326e-38
123,6580,2.0340252031329554e-38
124,6650,1.874606650464858e-38
125,6720,1.7300289126099463e-38
126,6790,1.5966407175952422e-38
127,6860,1.470383973111969e-38
128,6930,1.3604494918590254e-38
129,7000,1.2493202060420506e-38
130,7070,1.1589852837171384e-38
131,7140,1.061838217986881e-38
132,7210,9.865315379232311e-39
133,7280,9.032736033582255e-39
134,7350,8.387080034577028e-39
135,7420,7.691598584165767e-39
136,7490,7.122385028719027e-39
137,7560,6.553346610780902e-39
138,7630,6.045593491562488e-39
139,7700,5.581817016945349e-39
140,7770,5.1341656952386335e-39
141,7840,4.748237658935592e-39
142,7910,4.365890289345887e-39
143,7980,4.031642898464717e-39
144,8000,3.9338483412026645e-39
145,8070,3.6377144871560556e-39
146,8140,3.3360104191091687e-39
147,8210,3.096131241707921e-39
148,8280,2.832736566545404e-39
149,8350,2.6293066583532903e-39
150,8420,2.4105258279003484e-39
151,8490,2.2270873737788995e-39
152,8560,2.0551531943988344e-39
153,8630,1.882915167265328e-39
154,8700,1.75312160302606e-39
155,8770,1.5917938922836157e-39
156,8840,1.4932656389431084e-39
157,8910,1.3482701577447672e-39
158,8980,1.2678595702669476e-39
159,9050,1.1456552131842262e-39
160,9120,1.0724565984975384e-39
161,9190,9.761385802138427e-40
162,9260,9.0494449710358e-40
163,9330,8.322291675709203e-40
164,9400,7.637848134636274e-40
165,9470,7.075962531246199e-40
166,9540,6.469687169536611e-40
167,9610,5.984011381377365e-40
168,9680,5.508754708077279e-40
169,9750,5.0301763840422246e-40
170,9820,4.710904236550728e-40
171,9890,4.213094233495378e-40
172,9960,4.0347404958036065e-40
173,10030,3.514157576235992e-40
174,10100,3.463176728333584e-40
175,10170,2.963424573468336e-40
176,10240,2.869329976696784e-40
177,10310,2.556956226154611e-40
178,10380,2.5334393444971123e-40
