,time_AU,CFFval
0,0,8.67380372087574e-35
1,35,8.631834201775537e-35
2,70,8.512119175030095e-35
3,105,8.323717224239731e-35
4,140,8.070081764039154e-35
5,175,7.758424252839305e-35
6,210,7.404976698982673e-35
7,245,7.02381615278665e-35
8,280,6.621816134061232e-35
9,315,6.207851351909793e-35
10,350,5.794926460997631e-35
11,385,5.391183864755275e-35
12,420,4.998855558227482e-35
13,455,4.6218804674456085e-35
14,490,4.265996027465728e-35
15,525,3.9328466478533667e-35
16,560,3.621003250896498e-35
17,595,3.3308642477485146e-35
18,630,3.0636618874864185e-35
19,665,2.8182010571625885e-35
20,700,2.5922409345756446e-35
21,735,2.3849179663928267e-35
22,770,2.1957059535949748e-35
23,805,2.0230170670982105e-35
24,840,1.8650720390237643e-35
25,875,1.7207470977756045e-35
26,910,1.589126245023655e-35
27,945,1.469106820138967e-35
28,980,1.3594882286843002e-35
29,1015,1.2591598548672998e-35
30,1050,1.1673683420508626e-35
31,1085,1.083584937849538e-35
32,1120,1.0069461070045688e-35
33,1155,9.364418760150432e-36
34,1190,8.716646452584852e-36
35,1225,8.124682306792407e-36
36,1260,7.581075107124076e-36
37,1295,7.077506458575016e-36
38,1330,6.613356891804708e-36
39,1365,6.188648329276129e-36
40,1400,5.796181179508617e-36
41,1435,5.430104829784722e-36
42,1470,5.092256940004776e-36
43,1505,4.7824012626831296e-36
44,1540,4.4937276047259395e-36
45,1575,4.223104548782282e-36
46,1610,3.973428556108503e-36
47,1645,3.74340764155133e-36
48,1680,3.5272579491623423e-36
49,1715,3.3242207730732656e-36
50,1750,3.1369722448041794e-36
51,1785,2.9632322916288425e-36
52,1820,2.7988236379683703e-36
53,1855,2.6445371618183707e-36
54,1890,2.5020304707752598e-36
55,1925,2.3686374587763178e-36
56,1960,2.241967638315655e-36
57,1995,2.123368544065483e-36
58,2030,2.0132928515025803e-36
59,2100,1.8108290244868584e-36
60,2170,1.632358188684024e-36
61,2240,1.4731927577738643e-36
62,2310,1.332160638176438e-36
63,2380,1.2060389940946451e-36
64,2450,1.0933243840951462e-36
65,2520,9.926673494547476e-37
66,2590,9.017472450549078e-37
67,2660,8.208083394127454e-37
68,2730,7.4698580653759664e-37
69,2800,6.813532622853355e-37
70,2870,6.211735877265527e-37
71,2940,5.674735778210845e-37
72,3010,5.182977702172048e-37
73,3080,4.739930485524293e-37
74,3150,4.337140510199456e-37
75,3220,3.969328718755828e-37
76,3290,3.6381416649826233e-37
77,3360,3.3318401893815995e-37
78,3430,3.057878945243846e-37
79,3500,2.8027653689683974e-37
80,3570,2.5744093695819253e-37
81,3640,2.362236409717227e-37
82,3710,2.170491695028946e-37
83,3780,1.994181548189339e-37
84,3850,1.8324061480825225e-37
85,3920,1.6856255428780688e-37
86,3990,1.5490318797915346e-37
87,4060,1.4261590651597809e-37
88,4130,1.3111846915619964e-37
89,4200,1.207477287040359e-37
90,4270,1.1111857098001586e-37
91,4340,1.0229393513485992e-37
92,4410,9.426082245547845e-38
93,4480,8.671611870411937e-38
94,4550,8.001287738184292e-38
95,4620,7.356722237550143e-38
96,4690,6.794092741215924e-38
97,4760,6.246674591158034e-38
98,4830,5.769663366492779e-38
99,4900,5.308613872170049e-38
100,4970,4.900064239435208e-38
101,5040,4.514288364975726e-38
102,5110,4.162512859009774e-38
103,5180,3.839875827061077e-38
104,5250,3.5377660304939567e-38
105,5320,3.265866266047449e-38
106,5390,3.0089988872180844e-38
107,5460,2.7766807904656844e-38
108,5530,2.561229011822917e-38
109,5600,2.359965014400626e-38
110,5670,2.181236252823601e-38
111,5740,2.005683657020668e-38
112,5810,1.8577351599291847e-38
113,5880,1.7052539449898706e-38
114,5950,1.581511689777253e-38
115,6020,1.450944033757032e-38
116,6090,1.345338830865352e-38
117,6160,1.2356169530569572e-38
118,6230,1.1436374306921736e-38
119,6300,1.0528114192965003e-38
120,6370,9.7193913536542e-39
121,6440,8.969514442333376e-39
122,6510,8.263813694024766e-39
123,6580,7.63530067642904e-39
124,6650,7.033410816629783e-39
125,6720,6.491333863737478e-39
126,6790,5.993220655854716e-39
127,6860,5.5123995956283146e-39
128,6930,5.1105064588039874e-39
129,7000,4.678970124759901e-39
130,7070,4.3567548788726155e-39
131,7140,3.97388287225247e-39
132,7210,3.709404859602813e-39
133,7280,3.38003927186776e-39
134,7350,3.152204115377122e-39
135,7420,2.8798654540370007e-39
136,7490,2.6740727956365117e-39
137,7560,2.456209489009174e-39
138,7630,2.2669533695736265e-39
139,7700,2.0940254415575263e-39
140,7770,1.923556371717149e-39
141,7840,1.7817298444991987e-39
142,7910,1.6358412423823434e-39
143,7980,1.5116109052440658e-39
144,8000,1.4739572299364785e-39
