,time_AU,CFFval
0,0,6.0821983874150235e-24
1,35,6.04201819526688e-24
2,70,5.9240904616259015e-24
3,105,5.7358661499612765e-24
4,140,5.4885720094860254e-24
5,175,5.1957352156169454e-24
6,210,4.871621453574963e-24
7,245,4.52987253835532e-24
8,280,4.1825203172170775e-24
9,315,3.8394292587013124e-24
10,350,3.508121846654092e-24
11,385,3.1938883684576965e-24
12,420,2.900070276849141e-24
13,455,2.628421699624617e-24
14,490,2.3794797257168502e-24
15,525,2.152901694297889e-24
16,560,1.9477486161305884e-24
17,595,1.762710136021347e-24
18,630,1.5962740927465364e-24
19,665,1.4468487218443516e-24
20,700,1.312846868359617e-24
21,735,1.1927408011373327e-24
22,770,1.0850953902840271e-24
23,805,9.885857731940395e-25
24,840,9.020043613513655e-25
25,875,8.242607947850772e-25
26,910,7.5437739233813425e-25
27,945,6.914820573385653e-25
28,980,6.347997297434464e-25
29,1015,5.8364348221602e-25
30,1050,5.3740556581879345e-25
31,1085,4.955489234262295e-25
32,1120,4.575991607629357e-25
33,1155,4.2313748947957855e-25
34,1190,3.9179391742112345e-25
35,1225,3.632415645117808e-25
36,1260,3.3719142066551865e-25
37,1295,3.133876522174231e-25
38,1330,2.916036407072668e-25
39,1365,2.716383868643073e-25
40,1400,2.533134770784717e-25
41,1435,2.364701781169711e-25
42,1470,2.209671795306873e-25
43,1505,2.066786199598338e-25
44,1540,1.9349196067242173e-25
45,1575,1.8130660135295315e-25
46,1610,1.700325773686093e-25
47,1645,1.5958911709642364e-25
48,1680,1.4990371070551008e-25
49,1715,1.4091113568208922e-25
50,1750,1.3255269517551774e-25
51,1785,1.247753870382851e-25
52,1820,1.1753134578671289e-25
53,1855,1.1077733394115601e-25
54,1890,1.0447411742726912e-25
55,1925,9.85861895283632e-26
56,1960,9.308125499168712e-26
57,1995,8.792991253900436e-26
58,2030,8.310549371405647e-26
59,2100,7.434191036966552e-26
60,2170,6.661974513555975e-26
61,2240,5.979600365216873e-26
62,2310,5.375034546134735e-26
63,2380,4.838110373220109e-26
64,2450,4.360183452459713e-26
65,2520,3.933888679844911e-26
66,2590,3.5529226457524937e-26
67,2660,3.2118619808348924e-26
68,2730,2.906026551765048e-26
69,2800,2.6313735412430364e-26
70,2870,2.3843809973981514e-26
71,2940,2.1619784130187227e-26
72,3010,1.961492200466909e-26
73,3080,1.7805597382302464e-26
74,3150,1.6171257906399755e-26
75,3220,1.4693530357069615e-26
76,3290,1.3356400348610298e-26
77,3360,1.2145450685097195e-26
78,3430,1.1048122346353946e-26
79,3500,1.0053083442017568e-26
80,3570,9.150262794425898e-27
81,3640,8.330690765215934e-27
82,3710,7.586343098929324e-27
83,3780,6.909994892824446e-27
84,3850,6.2952011966045335e-27
85,3920,5.7361219731415324e-27
86,3990,5.227578017865648e-27
87,4060,4.764792623277411e-27
88,4130,4.3435974847560784e-27
89,4200,3.960107249944387e-27
90,4270,3.61090291440012e-27
91,4340,3.292794034007709e-27
92,4410,3.0030418181952567e-27
93,4480,2.7389910854241062e-27
94,4550,2.4983530685122453e-27
95,4620,2.2790450106383006e-27
96,4690,2.07909962872419e-27
97,4760,1.896811904134703e-27
98,4830,1.7305897850273194e-27
99,4900,1.5790151115873158e-27
100,4970,1.4407719585889439e-27
101,5040,1.3146915102624555e-27
102,5110,1.1996794860039284e-27
103,5180,1.0947840344582257e-27
104,5250,9.990741516063662e-28
105,5320,9.117923114355425e-28
106,5390,8.32100073750592e-28
107,5460,7.594243884566075e-28
108,5530,6.930746021765051e-28
109,5600,6.325812101117905e-28
110,5670,5.773433449293693e-28
111,5740,5.269751801462026e-28
112,5810,4.809456628113927e-28
113,5880,4.389986212150903e-28
114,5950,4.006780567825365e-28
115,6020,3.657414181557654e-28
116,6090,3.338331964818985e-28
117,6160,3.047160727947998e-28
118,6230,2.781304121262194e-28
119,6300,2.5387331004847648e-28
120,6370,2.3172803847589644e-28
121,6440,2.115194281641561e-28
122,6510,1.930873048527118e-28
123,6580,1.762345760622877e-28
124,6650,1.6085904741332039e-28
125,6720,1.4687349638001e-28
126,6790,1.3403150466851827e-28
127,6860,1.2236331939532995e-28
128,6930,1.1167817432133664e-28
129,7000,1.0196237660548658e-28
130,7070,9.302565170532156e-29
131,7140,8.493529833462267e-29
132,7210,7.752936982199831e-29
133,7280,7.07881753343081e-29
134,7350,6.460779990444324e-29
135,7420,5.89510120184549e-29
136,7490,5.383194558006446e-29
137,7560,4.913291271662706e-29
138,7630,4.484162117980981e-29
139,7700,4.0943003464454557e-29
