,time_AU,CFFval
0,0,4.043495522699372e-20
1,35,4.000131380479778e-20
2,70,3.8745791380522537e-20
3,105,3.679389973768728e-20
4,140,3.432349957529203e-20
5,175,3.1530345347982566e-20
6,210,2.8597694134197654e-20
7,245,2.567650749613871e-20
8,280,2.2877379816339768e-20
9,315,2.0271593323132452e-20
10,350,1.789742926639092e-20
11,385,1.5768356773446586e-20
12,420,1.388090636950415e-20
13,455,1.2221168422722483e-20
14,490,1.0769638356871251e-20
15,525,9.504551326769362e-21
16,560,8.404012912674105e-21
17,595,7.447250755681567e-21
18,630,6.615265359233752e-21
19,665,5.8910931819532235e-21
20,700,5.2598339407112215e-21
21,735,4.7085447973972956e-21
22,770,4.226067735411389e-21
23,805,3.802831090002967e-21
24,840,3.430649274114566e-21
25,875,3.102533823145286e-21
26,910,2.8125220980416544e-21
27,945,2.555525907204652e-21
28,980,2.3271999856408872e-21
29,1015,2.1238290411213066e-21
30,1050,1.942231504618716e-21
31,1085,1.7796779477401106e-21
32,1120,1.633822170991215e-21
33,1155,1.5026431117702662e-21
34,1190,1.3843959265454606e-21
35,1225,1.2775708045560893e-21
36,1260,1.1808582850684525e-21
37,1295,1.093120020079044e-21
38,1330,1.0133641073211629e-21
39,1365,9.4072424272792e-22
40,1400,8.744420741127889e-22
41,1435,8.1385224197851905e-22
42,1470,7.583696673820089e-22
43,1505,7.074787318036979e-22
44,1540,6.607240500561817e-22
45,1575,6.1770258018315845e-22
46,1610,5.780568670954013e-22
47,1645,5.414692422312091e-22
48,1680,5.076568359454703e-22
49,1715,4.763672755730991e-22
50,1750,4.473749710091014e-22
51,1785,4.204778999773844e-22
52,1820,3.954948175856949e-22
53,1855,3.722628339685104e-22
54,1890,3.506353026897553e-22
55,1925,3.304799793097924e-22
56,1960,3.11677410874226e-22
57,1995,2.9411952645079643e-22
58,2030,2.777083988759354e-22
59,2100,2.479790341893131e-22
60,2170,2.2187057345352787e-22
61,2240,1.9886908199795253e-22
62,2310,1.7854532803079413e-22
63,2380,1.6053893878761521e-22
64,2450,1.4454583828586868e-22
65,2520,1.3030822736995733e-22
66,2590,1.1760654518604813e-22
67,2660,1.0625298662818096e-22
68,2730,9.608624587092102e-23
69,2800,8.696723168492398e-23
70,2870,7.877556143962331e-23
71,2940,7.140667334000813e-23
72,3010,6.476944254985661e-23
73,3080,5.878420056948198e-23
74,3150,5.338108504601313e-23
75,3220,4.8498658412775136e-23
76,3290,4.408274629539212e-23
77,3360,4.008545803907812e-23
78,3430,3.646435767101604e-23
79,3500,3.318175820551651e-23
80,3570,3.0204119990907005e-23
81,3640,2.750153605246449e-23
82,3710,2.504729020084923e-23
83,3780,2.2817475066893333e-23
84,3850,2.079066347626566e-23
85,3920,1.8947622359440697e-23
86,3990,1.7271065039752794e-23
87,4060,1.574543293535257e-23
88,4130,1.435670786687499e-23
89,4200,1.3092244771732853e-23
90,4270,1.1940626460560856e-23
91,4340,1.0891533618926376e-23
92,4410,9.93563214188831e-24
93,4480,9.064472141938072e-24
94,4550,8.270398404168772e-24
95,4620,7.546470903602731e-24
96,4690,6.886394368874206e-24
97,4760,6.284454883628794e-24
98,4830,5.7354641458746725e-24
99,4900,5.2347075150706296e-24
100,4970,4.7778999953163195e-24
101,5040,4.3611455308078985e-24
102,5110,3.980899338377268e-24
103,5180,3.633936785907451e-24
104,5250,3.317321331097895e-24
105,5320,3.02838074691322e-24
106,5390,2.7646800734706633e-24
107,5460,2.5240018890770583e-24
108,5530,2.3043258121157532e-24
109,5600,2.103809994312791e-24
110,5670,1.9207762763480822e-24
111,5740,1.7536942635560635e-24
112,5810,1.6011687557043642e-24
113,5880,1.4619275697762251e-24
114,5950,1.3348104026248691e-24
115,6020,1.2187584030917312e-24
116,6090,1.1128062867830518e-24
117,6160,1.0160731010391424e-24
118,6230,9.277553726961296e-25
119,6300,8.471193776005908e-25
120,6370,7.7349608917665375e-25
121,6440,7.062748126650066e-25
122,6510,6.448981922969775e-25
123,6580,5.8885715579835785e-25
124,6650,5.37687607915501e-25
125,6720,4.9096582106420555e-25
126,6790,4.4830470132518155e-25
127,6860,4.093510437750991e-25
128,6930,3.737828698099695e-25
129,7000,3.4130528879125965e-25
130,7070,3.1164989753102785e-25
131,7140,2.8457129466966824e-25
132,7210,2.5984559390655306e-25
133,7280,2.372681359877752e-25
134,7350,2.1665234766275185e-25
135,7420,1.978276743993182e-25
136,7490,1.8063851589100444e-25
137,7560,1.6494279777661807e-25
138,7630,1.506108337991446e-25
139,7700,1.3752380585264493e-25
140,7770,1.2557392463800346e-25
141,7840,1.146622157948224e-25
142,7910,1.0469851903213525e-25
143,7980,9.560049959137604e-26
144,8050,8.729289708771611e-26
145,8120,7.970708074908168e-26
146,8190,7.278044394860121e-26
147,8260,6.645545746368318e-26
148,8330,6.068014894862322e-26
149,8400,5.540651112662085e-26
150,8470,5.0591181682631503e-26
151,8540,4.619424394595745e-26
152,8610,4.2179441907157513e-26
153,8680,3.8513350007009964e-26
154,8750,3.516601424078361e-26
155,8820,3.210930298264645e-26
156,8890,2.931837832998468e-26
157,8960,2.676996895471558e-26
158,9030,2.4442947275051764e-26
159,9100,2.231822100525429e-26
160,9170,2.037811581126569e-26
161,9240,1.8606662683051144e-26
162,9310,1.6989170802820868e-26
163,9380,1.5512175383759517e-26
164,9450,1.4163586018882834e-26
165,9520,1.2932352154276815e-26
166,9590,1.180784677629976e-26
167,9660,1.0781341439502306e-26
168,9730,9.843938919189382e-27
