,time_AU,CFFval
0,0,4.143346964893292e-23
1,35,4.09925728315167e-23
2,70,3.971568048992169e-23
3,105,3.772947362399021e-23
4,140,3.52136801219438e-23
5,175,3.236646173214992e-23
6,210,2.937378217870823e-23
7,245,2.638932731487304e-23
8,280,2.352617376874193e-23
9,315,2.0857657908444003e-23
10,350,1.8423596576742244e-23
11,385,1.623847497398223e-23
12,420,1.4299384805819898e-23
13,455,1.259262248179552e-23
14,490,1.1098639921219853e-23
15,525,9.795470148525097e-24
16,560,8.660925394569318e-24
17,595,7.673893703750125e-24
18,630,6.815018558597391e-24
19,665,6.0669809713692844e-24
20,700,5.4145405703345544e-24
21,735,4.844440103161601e-24
22,770,4.3452390065015454e-24
23,805,3.90711665479014e-24
24,840,3.5216694345585885e-24
25,875,3.1817174089660903e-24
26,910,2.8811288685187634e-24
27,945,2.6146660592442155e-24
28,980,2.3778522300403977e-24
29,1015,2.1668578807993182e-24
30,1050,1.978403371826372e-24
31,1085,1.809675198677771e-24
32,1120,1.658254302271643e-24
33,1155,1.5220553801111401e-24
34,1190,1.3992763501501876e-24
35,1225,1.2883564816766999e-24
36,1260,1.187941540323602e-24
37,1295,1.0968543534947536e-24
38,1330,1.0140695386440541e-24
39,1365,9.386916566118941e-25
40,1400,8.699362954827136e-25
41,1435,8.071143234299942e-25
42,1470,7.4961890449323845e-25
43,1505,6.96914831129e-25
44,1540,6.485294592214146e-25
45,1575,6.040446785906876e-25
46,1610,5.630897775417161e-25
47,1645,5.2533510141564805e-25
48,1680,4.904865642686274e-25
49,1715,4.582812174804606e-25
50,1750,4.284836431942168e-25
51,1785,4.008829746631279e-25
52,1820,3.7529020914525057e-25
53,1855,3.515355344368784e-25
54,1890,3.2946599589762847e-25
55,1925,3.089433482440726e-25
56,1960,2.8984234192457e-25
57,1995,2.720493625849368e-25
58,2030,2.5546137110298583e-25
59,2100,2.2553539068083365e-25
60,2170,1.9941450429533472e-25
61,2240,1.7655669802883469e-25
62,2310,1.565067642927359e-25
63,2380,1.3888281436433969e-25
64,2450,1.2336276659304478e-25
65,2520,1.0967169742915974e-25
66,2590,9.757470029866876e-26
67,2660,8.687170909438772e-26
68,2730,7.739059993779546e-26
69,2800,6.898183394468956e-26
70,2870,6.151633322371709e-26
71,2940,5.488272964169306e-26
72,3010,4.8983487461591343e-26
73,3080,4.373297960091618e-26
74,3150,3.9056900059577655e-26
75,3220,3.489030102021409e-26
76,3290,3.1175456277042385e-26
77,3360,2.786157101637144e-26
78,3430,2.490440722575076e-26
79,3500,2.2264675948449246e-26
80,3570,1.9907234975268064e-26
81,3640,1.7801237969677083e-26
82,3710,1.5919631512628084e-26
83,3780,1.4238039904967832e-26
84,3850,1.2734690465139639e-26
85,3920,1.1390557109320859e-26
86,3990,1.01887519340518e-26
87,4060,9.113878425471372e-27
88,4130,8.152346031224354e-27
89,4200,7.292278887260833e-27
90,4270,6.522931390569722e-27
91,4340,5.834518420356988e-27
92,4410,5.218522566902477e-27
93,4480,4.6674414487899136e-27
94,4550,4.17434292523486e-27
95,4620,3.733008670484529e-27
96,4690,3.3381059633635586e-27
97,4760,2.984807977677736e-27
98,4830,2.6686184564504848e-27
99,4900,2.3856251433767524e-27
100,4970,2.132458298448969e-27
101,5040,1.9059653701554733e-27
102,5110,1.703245909647254e-27
103,5180,1.5218611078443048e-27
104,5250,1.3596405979701852e-27
105,5320,1.2145063020031736e-27
106,5390,1.0846284903142571e-27
107,5460,9.684801995745209e-28
108,5530,8.646368116400767e-28
109,5600,7.71722229945574e-28
110,5670,6.886132039526481e-28
111,5740,6.1433929366771985e-28
112,5810,5.479463215522119e-28
113,5880,4.885539233673482e-28
114,5950,4.354691434206957e-28
115,6020,3.880686902914235e-28
116,6090,3.456921627361916e-28
117,6160,3.0780404124065635e-28
118,6230,2.739809051126936e-28
119,6300,2.437941506777523e-28
120,6370,2.168093804329312e-28
121,6440,1.927111255879257e-28
122,6510,1.7123048754043235e-28
123,6580,1.520619821958633e-28
124,6650,1.3492997056541698e-28
125,6720,1.196628684984851e-28
126,6790,1.0607350467254255e-28
127,6860,9.394161491708727e-29
128,6930,8.311529821125501e-29
129,7000,7.3486876118355e-29
130,7070,6.492760308572152e-29
131,7140,5.72811531199823e-29
132,7210,5.0480959863801846e-29
133,7280,4.4455815162635607e-29
134,7350,3.909151038827382e-29
135,7420,3.430711730540584e-29
136,7490,3.00706186510282e-29
137,7560,2.632733892288973e-29
138,7630,2.298217223624313e-29
139,7700,2.001677713467247e-29
140,7770,1.7408271643002416e-29
141,7840,1.510377632087055e-29
142,7910,1.3049057742027365e-29
143,7980,1.1238311883903209e-29
144,8050,9.661110796294049e-30
145,8120,8.249243337851009e-30
146,8190,6.995830107042505e-30
147,8260,5.9033152675679354e-30
148,8330,4.946630757894308e-30
149,8400,4.096907817728949e-30
150,8470,3.357589201467224e-30
151,8540,2.735463304538524e-30
152,8610,2.1901688930558492e-30
153,8680,1.7152612115572357e-30
154,8750,1.3053153865618262e-30
155,8820,9.634408194323131e-31
156,8890,6.482520657216407e-31
157,8960,3.57915523328339e-31
158,9030,1.4045501982155764e-31
159,9100,-1.0953238559483516e-31
160,9170,-2.3212469766447118e-31
161,9240,-5.076402149250591e-31
162,9310,-4.669791835413453e-31
163,9380,-7.966163581541842e-31
164,9450,-6.230123309346837e-31
165,9520,-9.159998084705464e-31
166,9590,-9.365849655323292e-31
167,9660,-4.182755473783732e-31
168,9730,-1.968476398713421e-30
169,9800,7.770255122394068e-31
170,9870,-2.531804731502568e-30
171,9940,-7.0494030448090395e-31
172,10000,2.9332503432427936e-30
173,10070,-6.398268547736159e-30
174,10140,1.8120938943201047e-30
175,10210,5.551647353016239e-30
176,10280,-1.5102958524856854e-29
177,10350,7.053962893322233e-30
178,10420,1.5618074873095346e-29
179,10490,-3.1714559671279853e-29
180,10560,-1.986392414066019e-31
181,10630,5.142512821132148e-29
182,10700,-3.538890983047972e-29
183,10770,-6.802682906797874e-29
184,10840,8.179762763254407e-29
185,10910,8.311337411906347e-29
186,10980,-1.435197825980179e-28
187,11050,-1.2530123118022503e-28
188,11120,2.0440423967603517e-28
189,11190,2.1827847393180463e-28
190,11260,-2.509601458057124e-28
191,11330,-4.24074407935877e-28
192,11400,1.433791799668747e-28
193,11470,6.560542420130009e-28
194,11540,1.858392629010337e-28
195,11610,-8.339045914320969e-28
196,11680,-1.0043076042279255e-27
197,11750,1.3333900246341583e-28
198,11820,1.3098658145515707e-27
199,11890,9.427741138320195e-28
200,11960,-1.0064826248343056e-27
201,12030,-2.7942063154786367e-27
202,12100,-2.610362374520944e-27
203,12170,-4.805736523436847e-28
204,12240,1.6557443238739653e-27
205,12310,1.5482481626336535e-27
206,12380,-1.5922470874579979e-27
207,12450,-6.3923459227330924e-27
208,12520,-1.0299116944034923e-26
209,12590,-1.1491557849402671e-26
210,12660,-1.0058450269173418e-26
211,12730,-7.888957645577297e-27
212,12800,-7.76647174729118e-27
213,12870,-1.199327591135685e-26
214,12940,-2.1196498576731827e-26
215,13010,-3.427081352856654e-26
216,13080,-4.928146025173552e-26
217,13150,-6.432713568589085e-26
218,13220,-7.816039175804748e-26
219,13290,-9.082341791311688e-26
220,13360,-1.038490553730671e-25
221,13430,-1.1961150760755949e-25
222,13500,-1.4047294649078872e-25
223,13570,-1.6845876132803789e-25
224,13640,-2.0515087396597857e-25
225,13710,-2.512944138675285e-25
226,13780,-3.0654312990346395e-25
227,13850,-3.699734397210846e-25
228,13920,-4.409563993081073e-25
229,13990,-5.1938386279250055e-25
230,14060,-6.050966835818025e-25
231,14130,-6.974140225507751e-25
232,14200,-7.954668214486452e-25
233,14270,-8.989919761161517e-25
234,14340,-1.0087435631607088e-24
235,14410,-1.1261497138726446e-24
236,14480,-1.2525066967852311e-24
237,14550,-1.3881834005624522e-24
238,14620,-1.5321765140895483e-24
239,14690,-1.6822938167047427e-24
240,14760,-1.836137144250133e-24
241,14830,-1.992568539066073e-24
242,14900,-2.152661037548994e-24
243,14970,-2.3190270881761674e-24
244,15040,-2.4933902470499592e-24
245,15110,-2.673801939471929e-24
246,15180,-2.853716003955697e-24
247,15250,-3.024276987796137e-24
248,15320,-3.1789952244813272e-24
249,15390,-3.3179787431892195e-24
250,15460,-3.44863304008711e-24
251,15530,-3.581644792103037e-24
252,15600,-3.7240402530684556e-24
253,15670,-3.873255304948378e-24
254,15740,-4.016025030893417e-24
255,15810,-4.133436244587618e-24
256,15880,-4.21004725612267e-24
257,15950,-4.2425138476193946e-24
258,16020,-4.243070143536933e-24
259,16090,-4.2355845677881146e-24
260,16160,-4.245525451572219e-24
261,16230,-4.2882028404727614e-24
262,16300,-4.360630403924695e-24
263,16370,-4.4408557640260776e-24
264,16440,-4.495395419070282e-24
265,16510,-4.4919685863417305e-24
266,16580,-4.4125378865546456e-24
267,16650,-4.2615715365120606e-24
268,16720,-4.066347235704574e-24
269,16790,-3.8691391675230026e-24
270,16860,-3.7140423662067285e-24
271,16930,-3.632940478678008e-24
272,17000,-3.635206417654211e-24
273,17070,-3.7042811808320365e-24
274,17140,-3.8019467821574516e-24
275,17210,-3.8787423680838444e-24
276,17280,-3.8873044268700206e-24
277,17350,-3.794851557465651e-24
278,17420,-3.5915936806008924e-24
279,17490,-3.2932085704682003e-24
280,17560,-2.937206573085169e-24
281,17630,-2.5745079480121322e-24
282,17700,-2.2585322704518136e-24
283,17770,-2.0343930990658157e-24
284,17840,-1.9304507121307182e-24
285,17910,-1.9536904905836394e-24
286,17980,-2.089421569452493e-24
287,18050,-2.3048737444590972e-24
288,18120,-2.5555926235826733e-24
289,18190,-2.793184271414073e-24
290,18260,-2.972943210147487e-24
291,18330,-3.0601479220033388e-24
292,18400,-3.0342251419368973e-24
293,18470,-2.8904542401917685e-24
294,18540,-2.639318590160905e-24
295,18610,-2.303942329677409e-24
296,18680,-1.9162453889185843e-24
297,18750,-1.5125179768222647e-24
298,18820,-1.1290582641838071e-24
299,18890,-7.983917438013887e-25
300,18960,-5.4641821440628125e-25
301,19030,-3.9064573793466094e-25
302,19100,-3.3952449379457566e-25
303,19170,-3.9274612317649695e-25
304,19240,-5.4231723683955545e-25
305,19310,-7.741503315089992e-25
306,19380,-1.0699318998509766e-24
307,19450,-1.4090441031869966e-24
308,19520,-1.770349432993094e-24
309,19590,-2.133732108184792e-24
310,19660,-2.481279645393686e-24
311,19730,-2.7981314847011007e-24
312,19800,-3.0729249769651528e-24
313,19870,-3.297974263905218e-24
314,19940,-3.4691160489850776e-24
