,time_AU,CFFval
0,0,9.211956413174481e-24
1,35,9.139238672753817e-24
2,70,8.926701506725424e-24
3,105,8.590196957105596e-24
4,140,8.15313299928201e-24
5,175,7.642891194940864e-24
6,210,7.087258269363046e-24
7,245,6.5115870921827925e-24
8,280,5.937027680448439e-24
9,315,5.379811226072483e-24
10,350,4.851345227695824e-24
11,385,4.3588056969753244e-24
12,420,3.9059478117917574e-24
13,455,3.4939401440777896e-24
14,490,3.1221123786148152e-24
15,525,2.788572316118177e-24
16,560,2.4906865813055853e-24
17,595,2.2254396968546222e-24
18,630,1.9896925989421663e-24
19,665,1.780360523988648e-24
20,700,1.5945278767474503e-24
21,735,1.4295139227854161e-24
22,770,1.2829013722371464e-24
23,805,1.1525383880987176e-24
24,840,1.0365235712535463e-24
25,875,9.331816616761339e-25
26,910,8.410361624165812e-25
27,945,7.5878342823696095e-25
28,980,6.85270867866832e-25
29,1015,6.194797549394319e-25
30,1050,5.6051192225919475e-25
31,1085,5.075790066948311e-25
32,1120,4.599926055181558e-25
33,1155,4.171542159720839e-25
34,1190,3.78544586911802e-25
35,1225,3.4371228996200768e-25
36,1260,3.122626264207376e-25
37,1295,2.8384724388429304e-25
38,1330,2.581556934414609e-25
39,1365,2.3490928677540617e-25
40,1400,2.138569282537948e-25
41,1435,1.9477275481259296e-25
42,1470,1.7745486450587276e-25
43,1505,1.6172433962654548e-25
44,1540,1.474238738221958e-25
45,1575,1.3441569205494745e-25
46,1610,1.225789827490806e-25
47,1645,1.1180672790216124e-25
48,1680,1.0200287662548424e-25
49,1715,9.307980350621292e-26
50,1750,8.495666730108949e-26
51,1785,7.755854883275991e-26
52,1820,7.081644265055077e-26
53,1855,6.466748367236734e-26
54,1890,5.905536291474161e-26
55,1925,5.393038091273502e-26
56,1960,4.924902337111487e-26
57,1995,4.49732432677394e-26
58,2030,4.106927091522631e-26
59,2100,3.4256118912581305e-26
60,2170,2.858622994060174e-26
61,2240,2.3859899398948486e-26
62,2310,1.990789833732044e-26
63,2380,1.659926189169589e-26
64,2450,1.383545426762159e-26
65,2520,1.1534513460807984e-26
66,2590,9.619228180752479e-27
67,2660,8.018600401908827e-27
68,2730,6.67578861797456e-27
69,2800,5.551048348130569e-27
70,2870,4.614804035765142e-27
71,2940,3.838638491120672e-27
72,3010,3.1927430049600627e-27
73,3080,2.6508267094436848e-27
74,3150,2.1950825111018577e-27
75,3220,1.8150698967319168e-27
76,3290,1.5018191777606118e-27
77,3360,1.2437163477565467e-27
78,3430,1.0281275555952514e-27
79,3500,8.458334045261646e-28
80,3570,6.927725158793269e-28
81,3640,5.671537377773337e-28
82,3710,4.655081124504758e-28
83,3780,3.8194380634286613e-28
84,3850,3.110224365550652e-28
85,3920,2.5045659885647436e-28
86,3990,2.005002355979324e-28
87,4060,1.611460196848468e-28
88,4130,1.3012494774572099e-28
89,4200,1.040886172155033e-28
90,4270,8.110317037581633e-29
91,4340,6.15488203345947e-29
92,4410,4.6529175687875445e-29
93,4480,3.575070709784416e-29
94,4550,2.733749651389706e-29
95,4620,1.9510795016795017e-29
96,4690,1.216046216184318e-29
97,4760,6.428241100965764e-30
98,4830,2.9953423577247364e-30
99,4900,1.0835895845556324e-30
100,4970,-7.625461140479476e-31
101,5040,-3.160220736340906e-30
102,5110,-5.37837797113108e-30
103,5180,-6.428898675716356e-30
104,5250,-6.31304031659266e-30
105,5320,-6.0023644243543766e-30
106,5390,-6.340720991040341e-30
107,5460,-7.164246519392622e-30
108,5530,-7.587016861508385e-30
109,5600,-7.119839616009479e-30
110,5670,-6.2105904556679544e-30
111,5740,-5.7225742461805215e-30
112,5810,-5.9197361559733374e-30
113,5880,-6.2146619556244166e-30
114,5950,-5.922670936976925e-30
115,6020,-5.085852731759236e-30
116,6090,-4.3334217191340654e-30
117,6160,-4.178155418604219e-30
118,6230,-4.4278465422852854e-30
119,6300,-4.436453844192797e-30
120,6370,-3.9077675456207176e-30
121,6440,-3.1865406610534474e-30
122,6510,-2.844253369749087e-30
123,6580,-2.9597325013842573e-30
124,6650,-3.1558045386293675e-30
125,6720,-2.9286564944694453e-30
126,6790,-2.3407525797412567e-30
127,6860,-1.889401120398826e-30
128,6930,-1.8489570682857188e-30
129,7000,-2.0531385860135225e-30
130,7070,-2.0728794493961843e-30
131,7140,-1.735711095240766e-30
132,7210,-1.217346427364947e-30
133,7280,-1.1232501728234838e-30
134,7350,-1.2728404900428351e-30
135,7420,-1.2602587977082844e-30
136,7490,-1.4842791223889276e-30
137,7560,-9.26369316429757e-31
138,7630,-4.554960173009956e-32
139,7700,-1.3192883406247886e-30
140,7770,-1.6296092861179482e-30
141,7840,1.0791189120921792e-30
142,7910,-2.020002960251666e-31
143,7980,-4.795393844320903e-30
144,8050,-5.002429585535463e-31
145,8120,8.283683839267823e-30
146,8190,8.72195528354957e-31
147,8260,-1.676232621162907e-29
148,8330,-1.0348311599252393e-29
149,8400,2.2251772498604757e-29
150,8470,3.215087425208995e-29
151,8540,-1.3039120791163926e-29
152,8610,-6.946689927376835e-29
153,8680,-5.723422841774359e-29
154,8750,3.6257390920991584e-29
155,8820,1.1628955474958407e-28
156,8890,6.824376874148558e-29
157,8960,-1.207919265231305e-28
158,9030,-3.40356615059393e-28
159,9100,-4.482452251023598e-28
160,9170,-3.8654012766747315e-28
161,9240,-2.4601788264376582e-28
162,9310,-2.4319464041545803e-28
163,9380,-6.1462125445769795e-28
164,9450,-1.498089004780417e-27
165,9520,-2.896140453345302e-27
166,9590,-4.7435321356884546e-27
167,9660,-7.00820062666565e-27
168,9730,-9.758935521228732e-27
169,9800,-1.3199435468639842e-26
170,9870,-1.769351597269681e-26
171,9940,-2.376942509276148e-26
172,10000,-3.072452989377204e-26
173,10070,-4.147615744866231e-26
174,10140,-5.567766777424348e-26
175,10210,-7.392129631149067e-26
176,10280,-9.679734947424579e-26
177,10350,-1.2494969512008688e-25
178,10420,-1.5907899180548217e-25
179,10490,-1.998697474748237e-25
