,time_AU,CFFval
0,0,1.1695289283922685e-21
1,35,1.1628623673873357e-21
2,70,1.143235865691934e-21
3,105,1.1117211373481012e-21
4,140,1.0699556873195925e-21
5,175,1.0199537285385893e-21
6,210,9.63897876861052e-22
7,245,9.039465678413204e-22
8,280,8.420819414636262e-22
9,315,7.800095634399416e-22
10,350,7.191093090928641e-22
11,385,6.6042865995700285e-22
12,420,6.047060764058824e-22
13,455,5.524120985172571e-22
14,490,5.037979412724666e-22
15,525,4.589442644053139e-22
16,560,4.1780561288662963e-22
17,595,3.802482881668488e-22
18,630,3.460809997440087e-22
19,665,3.1507862643220213e-22
20,700,2.8699992833909845e-22
21,735,2.616002434576077e-22
22,770,2.3864020194506014e-22
23,805,2.1789138788143576e-22
24,840,1.9913973262532722e-22
25,875,1.821872716037257e-22
26,910,1.6685275637061766e-22
27,945,1.5297149418385938e-22
28,980,1.4039469003923303e-22
29,1015,1.2898848963497761e-22
30,1050,1.1863286325270042e-22
31,1085,1.0922042677933677e-22
32,1120,1.00655263975424e-22
33,1155,9.28517909389053e-23
34,1190,8.573368731608193e-23
35,1225,7.923290742293199e-23
36,1260,7.328877670680307e-23
37,1295,6.784717387495903e-23
38,1330,6.285979577997114e-23
39,1365,5.828350021987783e-23
40,1400,5.407972077752362e-23
41,1435,5.021394739436698e-23
42,1470,4.665526634053243e-23
43,1505,4.337595345790532e-23
44,1540,4.035111491472672e-23
45,1575,3.7558370150453416e-23
46,1610,3.497757216153273e-23
47,1645,3.259056075453564e-23
48,1680,3.038094485151757e-23
49,1715,2.8333910363503844e-23
50,1750,2.643605054492513e-23
51,1785,2.4675216102325618e-23
52,1820,2.3040382656109016e-23
53,1855,2.152153344499195e-23
54,1890,2.0109555422025786e-23
55,1925,1.87961471203976e-23
56,1960,1.7573736868665677e-23
57,1995,1.6435410112128566e-23
58,2030,1.537484475221696e-23
59,2100,1.3464332772475974e-23
60,2170,1.1801434738943369e-23
61,2240,1.0351765337151588e-23
62,2310,9.08619969903109e-24
63,2380,7.97997182785038e-24
64,2450,7.011945516817692e-24
65,2520,6.164021751007184e-24
66,2590,5.4206544931771774e-24
67,2660,4.768452900489477e-24
68,2730,4.195852805902616e-24
69,2800,3.69284400606845e-24
70,2870,3.250742800530717e-24
71,2940,2.862001473381288e-24
72,3010,2.520048101633956e-24
73,3080,2.219151374360157e-24
74,3150,1.954306111383754e-24
75,3220,1.721135938158702e-24
76,3290,1.5158102039810743e-24
77,3360,1.3349727696426151e-24
78,3430,1.1756807330844631e-24
79,3500,1.0353515366182708e-24
80,3570,9.117172136847371e-25
81,3640,8.027847617387487e-25
82,3710,7.068017932896486e-25
83,3780,6.22226742830654e-25
84,3850,5.477029904451238e-25
85,3920,4.8203633153055945e-25
86,3990,4.241753000844573e-25
87,4060,3.731939279923919e-25
88,4130,3.282765963199801e-25
