,time_AU,CFFval
0,0,5.3626509255906126e-27
1,35,5.337536902992527e-27
2,70,5.2635005435790026e-27
3,105,5.144257547540511e-27
4,140,4.98539308615618e-27
5,175,4.793644016979281e-27
6,210,4.5761923889528825e-27
7,245,4.340111441969385e-27
8,280,4.092017186598458e-27
9,315,3.837895857363919e-27
10,350,3.58303341318492e-27
11,385,3.3319755239437265e-27
12,420,3.0884802831603147e-27
13,455,2.855466486824652e-27
14,490,2.6349865825299253e-27
15,525,2.4282560664258512e-27
16,560,2.2357538932564867e-27
17,595,2.057383240043434e-27
18,630,1.8926615484554814e-27
19,665,1.7409011476265193e-27
20,700,1.6013480286041404e-27
21,735,1.4732621790744936e-27
22,770,1.3559415524417168e-27
23,805,1.2487068195611926e-27
24,840,1.1508712371094108e-27
25,875,1.0617180630259452e-27
26,910,9.804989775068849e-28
27,945,9.064552047256364e-28
28,980,8.388531248484889e-28
29,1015,7.770212378940142e-28
30,1050,7.203760813123743e-28
31,1085,6.684297358317779e-28
32,1120,6.2077846162774415e-28
33,1155,5.770782711361727e-28
34,1190,5.3701687278637855e-28
35,1225,5.0029141222663755e-28
36,1260,4.665981217262921e-28
37,1295,4.356349243719715e-28
38,1330,4.0711332610465425e-28
39,1365,3.80773233586609e-28
40,1400,3.563942645218004e-28
41,1435,3.337992328526495e-28
42,1470,3.128487637768028e-28
43,1505,2.934292441560032e-28
44,1540,2.7543849656362595e-28
45,1575,2.5877400050125368e-28
46,1610,2.4332711520356684e-28
47,1645,2.2898423961465764e-28
48,1680,2.156332679997162e-28
49,1715,2.0317205335921736e-28
50,1750,1.915153298350838e-28
51,1785,1.8059752871858127e-28
52,1820,1.703706422786236e-28
53,1855,1.607981229844859e-28
54,1890,1.518471585773964e-28
55,1925,1.434820888563159e-28
56,1960,1.3566109617188195e-28
57,1995,1.2833690571846455e-28
58,2030,1.2146069200315963e-28
59,2100,1.0887984766568572e-28
60,2170,9.766500223124659e-29
61,2240,8.769242933273818e-29
62,2310,7.886313919869895e-29
63,2380,7.10201195248926e-29
64,2450,6.39832663079974e-29
65,2520,5.763333532342805e-29
66,2590,5.192699883723134e-29
67,2660,4.6830678754099865e-29
68,2730,4.226640234210205e-29
69,2800,3.813536011672474e-29
70,2870,3.43755912988405e-29
71,2940,3.097371917408377e-29
72,3010,2.792045842004733e-29
73,3080,2.5173244601881947e-29
74,3150,2.2672759172426585e-29
75,3220,2.038398106017165e-29
76,3290,1.8305076798147467e-29
77,3360,1.6435957847340346e-29
78,3430,1.4751436564240566e-29
79,3500,1.3213260897401817e-29
80,3570,1.1800246311818717e-29
81,3640,1.0514987691335637e-29
82,3710,9.360762911985865e-30
83,3780,8.32164097823102e-30
84,3850,7.371544260600644e-30
85,3920,6.496964219879697e-30
86,3990,5.702055073908071e-30
87,4060,4.9911346020112655e-30
88,4130,4.3535697151028586e-30
89,4200,3.77080061836887e-30
90,4270,3.2338632423081874e-30
91,4340,2.7472853903474413e-30
92,4410,2.3154875185901588e-30
93,4480,1.9310578431448093e-30
94,4550,1.5803333401335268e-30
95,4620,1.2571858090591771e-30
96,4690,9.660267020961871e-31
97,4760,7.11012321240965e-31
98,4830,4.8678815311255735e-31
99,4900,2.8301807935514875e-31
100,4970,9.541762333482298e-32
101,5040,-7.191091790595686e-32
102,5110,-2.1520253888982656e-31
103,5180,-3.3844582602722976e-31
104,5250,-4.496401034231203e-31
105,5320,-5.518331947488576e-31
106,5390,-6.41294801304796e-31
107,5460,-7.146766641494599e-31
108,5530,-7.75032206289298e-31
109,5600,-8.286749848348006e-31
110,5670,-8.778034956769539e-31
111,5740,-9.19064773697518e-31
112,5810,-9.495101791865544e-31
113,5880,-9.715367591028028e-31
114,5950,-9.902147202580764e-31
115,6020,-1.0071484208191138e-30
116,6090,-1.0193424519649482e-30
117,6160,-1.0242140113194296e-30
118,6230,-1.0236895345820298e-30
119,6300,-1.0219044838580105e-30
120,6370,-1.0200413167187949e-30
121,6440,-1.0154322431054265e-30
122,6510,-1.0058214379890773e-30
123,6580,-9.927912991829535e-31
124,6650,-9.797624104421547e-31
125,6720,-9.676137071333346e-31
126,6790,-9.539720150587921e-31
127,6860,-9.368697757262776e-31
128,6930,-9.176331212256398e-31
129,7000,-8.991272081335622e-31
130,7070,-8.820099703979016e-31
131,7140,-8.641702092051754e-31
132,7210,-8.438923860511337e-31
133,7280,-8.223081329655201e-31
134,7350,-8.018446454767032e-31
135,7420,-7.829970539312722e-31
136,7490,-7.638854905375588e-31
137,7560,-7.430135895072504e-31
138,7630,-7.213625339782753e-31
139,7700,-7.010093474821181e-31
140,7770,-6.823278304558838e-31
141,7840,-6.636415134226823e-31
142,7910,-6.436440153607394e-31
143,7980,-6.231979007254666e-31
144,8050,-6.040965332563444e-31
145,8120,-5.8662223395134565e-31
146,8190,-5.692769365131978e-31
147,8260,-5.5091864168826515e-31
148,8330,-5.323146081990335e-31
149,8400,-5.150256039230515e-31
150,8470,-4.992641668340457e-31
151,8540,-4.8368853722488664e-31
152,8610,-4.672988273749453e-31
153,8680,-4.507843131997274e-31
154,8750,-4.355128844594119e-31
155,8820,-4.21643244655594e-31
156,8890,-4.079705827804093e-31
157,8960,-3.9361787266195997e-31
158,9030,-3.7920946436457047e-31
159,9100,-3.6595162419073325e-31
160,9170,-3.539610440710264e-31
161,9240,-3.421529824015802e-31
162,9310,-3.2975670976162112e-31
163,9380,-3.173416828031107e-31
164,9450,-3.059774819841673e-31
165,9520,-2.9574768878505274e-31
166,9590,-2.856729917453524e-31
167,9660,-2.750747282599149e-31
168,9730,-2.644752695101273e-31
169,9800,-2.5482758535505864e-31
170,9870,-2.4618888482324234e-31
171,9940,-2.3767259391345082e-31
172,10000,-2.2998578889579964e-31
173,10070,-2.209389016721508e-31
174,10140,-2.126574000266317e-31
175,10210,-2.05333065578032e-31
176,10280,-1.9822562665125287e-31
177,10350,-1.9069570084270595e-31
178,10420,-1.830599333629849e-31
179,10490,-1.7611346339065918e-31
180,10560,-1.7001609179065771e-31
181,10630,-1.6409163845856372e-31
182,10700,-1.577699854237377e-31
183,10770,-1.5134950544218314e-31
184,10840,-1.4554893988869814e-31
185,10910,-1.4050147627066112e-31
186,10980,-1.3558749833767031e-31
187,11050,-1.3029797585769763e-31
188,11120,-1.2491410108100656e-31
189,11190,-1.200881974448253e-31
190,11260,-1.1592998919384926e-31
191,11330,-1.1187115177993174e-31
192,11400,-1.0745516328751387e-31
193,11470,-1.029488156207468e-31
194,11540,-9.894456885040603e-32
195,11610,-9.553375684070135e-32
196,11680,-9.219239470747832e-32
197,11750,-8.851196855401394e-32
198,11820,-8.474442734847929e-32
199,11890,-8.14307361308108e-32
200,11960,-7.864516716611999e-32
201,12030,-7.590420020453959e-32
202,12100,-7.284122103516923e-32
203,12170,-6.969394097476569e-32
204,12240,-6.695851729741634e-32
205,12310,-6.46924800868258e-32
206,12380,-6.245126993023371e-32
207,12450,-5.990215543696355e-32
208,12520,-5.727324468516324e-32
209,12590,-5.501736796708844e-32
210,12660,-5.318068465453001e-32
211,12730,-5.135159050671772e-32
212,12800,-4.922876345532566e-32
213,12870,-4.7031383760718605e-32
214,12940,-4.517213376188687e-32
215,13010,-4.369040000196812e-32
216,13080,-4.2199707698809767e-32
